model,version,table,field,type,length,precision,scale,default
pcornet,v3,encounter,admit_date,date,,,,
pcornet,v3,encounter,admit_time,string,5,,,
pcornet,v3,encounter,admitting_source,string,2,,,
pcornet,v3,encounter,discharge_date,date,,,,
pcornet,v3,encounter,discharge_disposition,string,2,,,
pcornet,v3,encounter,discharge_status,string,2,,,
pcornet,v3,encounter,discharge_time,string,5,,,
pcornet,v3,encounter,drg,string,3,,,
pcornet,v3,encounter,drg_type,string,2,,,
pcornet,v3,encounter,enc_type,string,2,,,
pcornet,v3,encounter,encounterid,string,,,,
pcornet,v3,encounter,facility_location,string,3,,,
pcornet,v3,encounter,facilityid,string,,,,
pcornet,v3,encounter,patid,string,,,,
pcornet,v3,encounter,providerid,string,,,,
pcornet,v3,encounter,raw_admitting_source,string,,,,
pcornet,v3,encounter,raw_discharge_disposition,string,,,,
pcornet,v3,encounter,raw_discharge_status,string,,,,
pcornet,v3,encounter,raw_drg_type,string,,,,
pcornet,v3,encounter,raw_enc_type,string,,,,
pcornet,v3,encounter,raw_siteid,string,,,,
